unique_id,ds,Naive,SeasonalNaive
hotel_84,2023-06-21,0.9273356401384083,0.657439446366782
hotel_84,2023-06-22,0.9273356401384083,0.740484429065744
hotel_84,2023-06-23,0.9273356401384083,0.9273356401384083
hotel_84,2023-06-24,0.9273356401384083,0.8719723183391004
hotel_84,2023-06-25,0.9273356401384083,0.8477508650519031
hotel_84,2023-06-26,0.9273356401384083,0.6539792387543253
hotel_84,2023-06-27,0.9273356401384083,0.6124567474048442
hotel_84,2023-06-28,0.9273356401384083,0.657439446366782
hotel_84,2023-06-29,0.9273356401384083,0.740484429065744
hotel_84,2023-06-30,0.9273356401384083,0.9273356401384083
hotel_91,2023-06-03,0.9662921348314607,1.0674157303370786
hotel_91,2023-06-04,0.9662921348314607,1.0112359550561798
hotel_91,2023-06-05,0.9662921348314607,0.5617977528089888
hotel_91,2023-06-06,0.9662921348314607,0.9775280898876404
hotel_91,2023-06-07,0.9662921348314607,1.0
hotel_91,2023-06-08,0.9662921348314607,0.9550561797752809
hotel_91,2023-06-09,0.9662921348314607,0.9662921348314607
hotel_91,2023-06-10,0.9662921348314607,1.0674157303370786
hotel_91,2023-06-11,0.9662921348314607,1.0112359550561798
hotel_91,2023-06-12,0.9662921348314607,0.5617977528089888
hotel_91,2023-06-13,0.9662921348314607,0.9775280898876404
hotel_91,2023-06-14,0.9662921348314607,1.0
hotel_91,2023-06-15,0.9662921348314607,0.9550561797752809
hotel_91,2023-06-16,0.9662921348314607,0.9662921348314607
hotel_91,2023-06-17,0.9662921348314607,1.0674157303370786
hotel_91,2023-06-18,0.9662921348314607,1.0112359550561798
hotel_91,2023-06-19,0.9662921348314607,0.5617977528089888
